52a2cfdb-5b26-445a-baa5-c88e8ecfc4c5,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896025,alert-1712161609/52a2cfdb-5b26-445a-baa5-c88e8ecfc4c5,false,253,0,500,,reporting-tool,Subsecretaria de Transportes_1745333851001,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,155731500
c9289721-f4bc-4730-a149-2e563af522c7,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148144839,alert-1711698248/c9289721-f4bc-4730-a149-2e563af522c7,false,255,0,499,,reporting-tool,Subsecretaria de Transportes_1745332983704,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148144976
49a434e0-b7ad-4f62-adcc-faafdae030c5,HAZARD,Estación Central,Arica,0,5,0,CI,1,1748999022000,,155701326,alert-12154426/49a434e0-b7ad-4f62-adcc-faafdae030c5,false,86,,,,,,JuandaSpeedy55,false,,5,2,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,154141476
256e413f-7d6b-4e57-b7c2-c9c3d04fa42b,JAM,Santiago,Av. Libertador Bernardo O'Higgins,0,5,0,CI,1,1748998494000,,218604559,alert-12114430/256e413f-7d6b-4e57-b7c2-c9c3d04fa42b,false,256,,,,,,,false,,147,2,JAM_HEAVY_TRAFFIC,153055714
b398c06a-5ea7-4413-aefc-2dc8e92c39d1,HAZARD,Santiago,Av. Almirante Blanco Encalada,0,7,1,CI,3,1748998417000,,329004274,alert-12070387/b398c06a-5ea7-4413-aefc-2dc8e92c39d1,false,258,0,2,,,,world_bj9oxfpt,false,,1,2,HAZARD_ON_ROAD_POT_HOLE,156465849
c73a8c3e-cd2e-422b-8306-e6460139f109,ACCIDENT,Santiago,Diagonal Paraguay,0,10,5,CI,2,1748998466000,,223322771,alert-12027445/c73a8c3e-cd2e-422b-8306-e6460139f109,false,79,0,15,,,,,false,,11,2,,209030318
aa4a4dcd-05c2-442e-b497-8ab9485cbc8a,ROAD_CLOSED,Estación Central,Iquique,0,7,0,CI,5,1748732535000,,155676652,alert-260568691/aa4a4dcd-05c2-442e-b497-8ab9485cbc8a,false,269,0,1,,,,kan0n1,false,,0,1,ROAD_CLOSED_EVENT,162344213
8afb42ac-96df-45dd-ac62-6200f39d1313,HAZARD,Santiago,San Alfonso,0,5,0,CI,3,1748998640000,,156703845,alert-12056749/8afb42ac-96df-45dd-ac62-6200f39d1313,false,169,,,,,,world_bj9oxfpt,false,,1,2,HAZARD_ON_ROAD_POT_HOLE,155831357
c662cbd0-719e-45d2-9687-294671831b60,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,153055716,alert-1711400617/c662cbd0-719e-45d2-9687-294671831b60,false,255,0,495,,reporting-tool,Subsecretaria de Transportes_1745332532279,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148144911
1afd8339-4109-4f1b-979a-0ebb0730abcf,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148144948,alert-1711106087/1afd8339-4109-4f1b-979a-0ebb0730abcf,false,73,0,494,,reporting-tool,Subsecretaria de Transportes_1745331928054,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148144856
